run,type,module,name,attrname,attrvalue,value
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,displayLinks,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,activityLevel,,,"""service"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.physicalLinkVisualizer,activityLevel,enum,"service,peer,protocol",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,nodeFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.physicalLinkVisualizer,nodeFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,interfaceFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.physicalLinkVisualizer,interfaceFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,packetFilter,,,"(omnetpp::cValueHolder)holder: ""UDPData*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.physicalLinkVisualizer,packetFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,lineColor,,,"""olive"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,lineStyle,,,"""dotted"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,lineWidth,,,3
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,lineShift,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,lineShiftMode,,,"""normal"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,lineContactSpacing,,,3
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,lineContactMode,,,"""rectangular"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.physicalLinkVisualizer,lineContactMode,enum,"circular,rectangular",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,labelFormat,,,"""%n"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,labelFont,,,"""<default>, 8px"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,labelColor,,,"""olive"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,fadeOutMode,,,"""realTime"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.physicalLinkVisualizer,fadeOutMode,enum,"realTime,animationTime,simulationTime",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,fadeOutTime,,,1s
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.physicalLinkVisualizer,fadeOutTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,fadeOutAnimationSpeed,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,holdAnimationTime,,,0s
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.physicalLinkVisualizer,holdAnimationTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.physicalLinkVisualizer,zIndex,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,typename,,,"""inet.visualizer.canvas.linklayer.InterfaceTableCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,networkNodeVisualizerModule,,,"""^.networkNodeVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,displayInterfaceTables,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,displayWiredInterfacesAtConnections,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,displayBackground,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,nodeFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.interfaceTableVisualizer,nodeFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,interfaceFilter,,,"""not(lo*)"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.interfaceTableVisualizer,interfaceFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,format,,,"""%N %\\%a%/%l"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.interfaceTableVisualizer,format,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,placementHint,,,"""top"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,placementPriority,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,font,,,"""<default>"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,textColor,,,"""#005030"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,backgroundColor,,,"""white"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,opacity,,,1
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.interfaceTableVisualizer,zIndex,,,10
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,typename,,,"""inet.visualizer.canvas.linklayer.DataLinkCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,displayLinks,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,activityLevel,,,"""service"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.dataLinkVisualizer,activityLevel,enum,"service,peer,protocol",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,nodeFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.dataLinkVisualizer,nodeFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,interfaceFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.dataLinkVisualizer,interfaceFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,packetFilter,,,"(omnetpp::cValueHolder)holder: """""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.dataLinkVisualizer,packetFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,lineColor,,,"""darkcyan"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,lineStyle,,,"""solid"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,lineWidth,,,3
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,lineShift,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,lineShiftMode,,,"""normal"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,lineContactSpacing,,,3
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,lineContactMode,,,"""rectangular"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.dataLinkVisualizer,lineContactMode,enum,"circular,rectangular",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,labelFormat,,,"""%n"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,labelFont,,,"""<default>, 8px"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,labelColor,,,"""darkcyan"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,fadeOutMode,,,"""realTime"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.dataLinkVisualizer,fadeOutMode,enum,"realTime,animationTime,simulationTime",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,fadeOutTime,,,1s
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.dataLinkVisualizer,fadeOutTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,fadeOutAnimationSpeed,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,holdAnimationTime,,,0s
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.dataLinkVisualizer,holdAnimationTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.dataLinkVisualizer,zIndex,,,2
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,typename,,,"""inet.visualizer.canvas.linklayer.LinkBreakCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,displayLinkBreaks,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,nodeFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.linkBreakVisualizer,nodeFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,interfaceFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.linkBreakVisualizer,interfaceFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,packetFilter,,,"(omnetpp::cValueHolder)holder: ""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.linkBreakVisualizer,packetFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,icon,,,"""status/stop"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,iconTintAmount,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,iconTintColor,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,fadeOutMode,,,"""realTime"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.linkBreakVisualizer,fadeOutMode,enum,"realTime,animationTime,simulationTime",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,fadeOutTime,,,1s
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.linkBreakVisualizer,fadeOutTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,fadeOutAnimationSpeed,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.linkBreakVisualizer,zIndex,,,2
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,typename,,,"""inet.visualizer.canvas.linklayer.Ieee80211CanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,networkNodeVisualizerModule,,,"""^.networkNodeVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,displayAssociations,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,nodeFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.ieee80211Visualizer,nodeFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,interfaceFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.ieee80211Visualizer,interfaceFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,minPower,,,-85dBm
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.ieee80211Visualizer,minPower,unit,dBm,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,maxPower,,,-50dBm
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.ieee80211Visualizer,maxPower,unit,dBm,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,icons,,,"""misc/signal_power_0 misc/signal_power_1 misc/signal_power_2 misc/signal_power_3"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,iconColor,,,"""dark"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.ieee80211Visualizer,iconColor,enum,"light,dark",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,labelFont,,,"""<default>"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,labelColor,,,"""black"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,placementHint,,,"""top"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,placementPriority,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.ieee80211Visualizer,zIndex,,,2
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,typename,,,"""inet.visualizer.canvas.networklayer.NetworkRouteCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,displayRoutes,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,startPathSignal,,,"""packetReceivedFromUpper"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,extendPathSignal,,,"""packetReceivedFromLower"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,endPathSignal,,,"""packetSentToUpper"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,nodeFilter,,,"""*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.networkRouteVisualizer,nodeFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,packetFilter,,,"(omnetpp::cValueHolder)holder: ""UDPData*"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.networkRouteVisualizer,packetFilter,mutable,,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,lineColor,,,"""dark"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.networkRouteVisualizer,lineColor,enum,"light,dark",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,lineStyle,,,"""solid"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,lineWidth,,,3
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,lineSmooth,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,lineShift,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,lineShiftMode,,,"""normal"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,lineContactSpacing,,,3
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,lineContactMode,,,"""rectangular"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.networkRouteVisualizer,lineContactMode,enum,"circular,rectangular",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,labelFormat,,,"""%n"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,labelFont,,,"""<default>, 8px"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,labelColor,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,fadeOutMode,,,"""realTime"""
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.networkRouteVisualizer,fadeOutMode,enum,"realTime,animationTime,simulationTime",
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,fadeOutTime,,,1s
General-0-20221124-13:43:39-4463,attr,multiLink.visualizer.networkRouteVisualizer,fadeOutTime,unit,s,
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,fadeOutAnimationSpeed,,,0
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.networkRouteVisualizer,zIndex,,,3
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.routingTableVisualizer,typename,,,"""inet.visualizer.canvas.networklayer.RoutingTableCanvasVisualizer"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.routingTableVisualizer,visualizationTargetModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.routingTableVisualizer,visualizationSubjectModule,,,"""^.^"""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.routingTableVisualizer,tags,,,""""""
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.routingTableVisualizer,displayRoutingTables,,,false
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.routingTableVisualizer,displayRoutesIndividually,,,true
General-0-20221124-13:43:39-4463,param,multiLink.visualizer.routingTableVisualizer,displayLabels,,,true
